,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
34472,C1C2C3CN4C2C1C34,0.3187,3.24,107.073499288,0,1,"(42,)",0.01856245390700415,-0.2957950160924344,0,5,6,1.553,-326.652575,-326.653519,-326.658506,-326.687171,-0.2223,0.0791,0.3014,0.146562
98181,NC(=[NH2+])C1=CN[CH-]C1=O,-2.4417999999999997,84.47,125.058911844,3,1,"(48,)",0.20747471667446254,-0.4776776843398192,1,1,0,4.8301,-434.109299,-434.110243,-434.118195,-434.150483,-0.1849,-0.0002,0.1848,0.126724
58623,OCC1(CN1)C#C,-1.0461,42.17,97.052763844,2,2,"(38,)",0.11577584337870873,-0.393360624548144,1,1,1,1.6569,-324.495025,-324.495969,-324.503356,-324.534751,-0.2538,0.033,0.2868,0.112226
118742,OC1C(=O)C2CC12O,-1.319,57.53,114.031694052,2,3,"(44,)",0.16992913825876652,-0.38591072789534664,0,2,3,2.4929,-419.642228,-419.643173,-419.650838,-419.682656,-0.235,-0.0201,0.2148,0.10526
108100,CCC1(COC1C)OC,1.2003000000000001,18.46,130.099379688,0,2,"(54,)",0.11649358568645679,-0.3731313146447255,2,1,2,2.143,-425.393333,-425.394277,-425.404801,-425.440129,-0.2405,0.0717,0.3122,0.203249
116859,CN(CC1CC1)C(C)=O,0.8747,20.310000000000002,127.099714036,0,1,"(52,)",0.21869313493452847,-0.34572631154079797,2,1,0,3.4344,-404.355886,-404.35683,-404.367228,-404.40378,-0.231,0.034,0.2649,0.193095
72968,OC1CCOC(=N)C1=O,-0.6860300000000001,70.38,129.042593084,2,4,"(50,)",0.2528308720622881,-0.47535699301723705,0,1,1,3.9191,-475.034404,-475.035348,-475.043366,-475.076357,-0.2685,-0.0729,0.1956,0.124655
42044,OCC12CC1OC2C#C,-0.23060000000000014,29.46,124.052429496,1,2,"(48,)",0.1282470255870604,-0.3955506198955814,1,2,3,1.7111,-421.723623,-421.724567,-421.73335,-421.767113,-0.2427,0.0169,0.2596,0.133742
108792,CC(C)C12CC1CCO2,1.8214000000000001,9.23,126.104465068,0,1,"(52,)",0.073843671643604,-0.3744165781268127,1,2,2,1.199,-388.281458,-388.282402,-388.291595,-388.325294,-0.2245,0.0826,0.3071,0.205917
37291,CC1=NN2CCC2=C1N,0.32982,43.84,123.07964728799999,1,3,"(48,)",0.08255167769811714,-0.3957367680002097,0,2,0,2.8224,-398.103762,-398.104706,-398.113473,-398.147581,-0.1855,0.0394,0.2249,0.149203
106747,COC1(C)CC1(N)C#N,0.016280000000000183,59.04,126.07931294,1,3,"(50,)",0.1356759751448398,-0.3753655049571337,1,1,2,5.608,-419.17895,-419.179895,-419.189998,-419.224538,-0.244,0.0292,0.2732,0.156992
89992,O=C1CCC2NC2CO1,-0.33620000000000005,48.24000000000001,127.063328528,1,3,"(50,)",0.3053982271931087,-0.4639482975779434,0,2,2,4.2132,-439.083435,-439.08438,-439.092037,-439.124697,-0.2595,0.013,0.2725,0.150034
80147,OC1C2C3OC2C13,-0.6257000000000001,29.46,98.036779432,1,2,"(38,)",0.0734842942858543,-0.39213782186863283,0,5,0,2.5231,-344.339042,-344.339986,-344.345376,-344.374266,-0.2311,0.0692,0.3003,0.101773
112999,C1NC1C12NC1C1OC21,-1.5501999999999991,56.410000000000004,124.063662876,2,3,"(48,)",0.10715816524404816,-0.3656584586587031,1,4,5,4.3526,-417.858131,-417.859075,-417.86635,-417.898252,-0.2115,0.0564,0.2679,0.136401
88191,CC1C(O)CC2(C)CN12,0.2138,23.240000000000002,127.099714036,1,2,"(52,)",0.07104925866705432,-0.39143468578892293,0,2,4,2.4079,-404.331492,-404.332436,-404.341573,-404.374561,-0.2215,0.0673,0.2888,0.194204
107042,N#CC1C2CCC1CC2,1.94618,23.79,121.08914935199999,0,1,"(48,)",0.06611278680864945,-0.19801284418645132,0,2,0,4.1459,-366.050468,-366.051412,-366.058806,-366.090537,-0.2993,0.0374,0.3367,0.175356
102301,CC(C)C1CCOCC1,2.069,9.23,128.120115132,0,1,"(54,)",0.04682923453596446,-0.38143034153199623,1,1,0,1.3404,-389.501021,-389.501965,-389.511622,-389.546037,-0.2428,0.0834,0.3263,0.230067
40027,CC1(CCCCC1)C#C,2.5900000000000007,0.0,122.109550448,0,0,"(50,)",0.028353914561459734,-0.11952506479900063,0,1,0,0.5099,-351.144652,-351.145597,-351.154768,-351.187795,-0.2571,0.0603,0.3173,0.206497
94247,N=COC1(CCC1)C#N,1.0563500000000001,56.87,124.063662876,1,3,"(48,)",0.1948989034345621,-0.46255438181528025,2,1,0,3.1996,-417.992376,-417.99332,-418.002239,-418.036715,-0.2797,-0.0013,0.2784,0.135152
49275,CC1OC(=O)C(=C1)C#N,0.38168,50.09,123.0320284,0,3,"(46,)",0.3487736679309796,-0.4542573419041084,0,1,1,6.5196,-436.743311,-436.744255,-436.752108,-436.784803,-0.2929,-0.0865,0.2065,0.101073
25412,CC1=C(F)C(N)=CN=C1,1.1113199999999999,38.91,126.05932644399999,1,2,"(48,)",0.15159686612164325,-0.3950943385591755,0,1,0,2.2345,-442.089366,-442.090311,-442.098508,-442.131176,-0.215,-0.0098,0.2053,0.12496
127947,CCCN1N=NC(C)=N1,0.39151999999999987,43.6,126.09054631999999,0,4,"(50,)",0.17124049078069006,-0.16423256372302575,2,1,0,2.7998,-415.386262,-415.387206,-415.396648,-415.432813,-0.2719,-0.0142,0.2577,0.159556
74223,OCC1OC(=N)CC1O,-0.8942300000000003,73.54,131.058243148,3,4,"(52,)",0.18321291445580126,-0.47266185967998003,1,1,2,2.6444,-476.224627,-476.225571,-476.234438,-476.268258,-0.2595,0.0245,0.2841,0.147692
10624,CCCC(CC)OC=O,1.7381,26.3,130.099379688,0,2,"(54,)",0.2928523872985639,-0.46460101965408,5,0,1,4.0029,-425.455386,-425.45633,-425.467599,-425.505445,-0.274,0.0118,0.2858,0.202841
71234,CC(C)(O)C1(C)CO1,0.5462,32.76,116.083729624,1,2,"(48,)",0.11674592072923143,-0.3873761223361318,1,1,1,1.7967,-386.123266,-386.12421,-386.133379,-386.166228,-0.2586,0.078,0.3367,0.174114
45750,CC1=COC=C1C,1.89644,13.14,96.057514876,0,1,"(38,)",0.09339623592755435,-0.4720623277461008,0,1,0,1.0697,-308.549925,-308.550869,-308.557865,-308.588663,-0.2131,0.0299,0.243,0.125199
29593,CC1=COC(O)=CC1=N,0.7730899999999998,57.220000000000006,125.047678464,2,3,"(48,)",0.28326221203901986,-0.48065808026851464,0,1,0,3.5459,-437.916803,-437.917748,-437.925829,-437.958245,-0.2128,-0.0124,0.2005,0.124994
125096,CN=C1C=COC=C1C,1.11852,25.5,123.068413908,0,2,"(48,)",0.09514720652387318,-0.4722014346701965,0,1,0,1.9367,-401.968725,-401.969669,-401.978276,-402.011527,-0.2102,-0.0219,0.1883,0.14794
111689,CC1C2CC(CO2)C1O,0.40209999999999996,29.46,128.083729624,1,2,"(52,)",0.06410980605891066,-0.392367788664186,0,2,4,1.0795,-424.228279,-424.229223,-424.237251,-424.269389,-0.2436,0.0636,0.3072,0.184839
52141,O=C1OCCCC2NC12,-0.3362,48.24,127.063328528,1,3,"(50,)",0.32427029604808544,-0.4644819139091809,0,2,2,4.6509,-439.084611,-439.085555,-439.093259,-439.126013,-0.2515,0.0002,0.2518,0.150184
131560,N#CC1C2NC1C=C2,0.03637999999999991,35.82,106.053098192,1,2,"(40,)",0.08406269937446247,-0.3015877774721331,0,3,2,5.273,-341.53494,-341.535884,-341.541908,-341.571957,-0.2403,-0.0288,0.2115,0.109856
5969,CC1CC2(C)C(C#N)N12,0.74508,26.799999999999997,122.08439831999999,0,2,"(48,)",0.11694094097828056,-0.2755058600052396,0,2,4,3.4779,-382.038731,-382.039676,-382.048614,-382.081781,-0.2483,0.0107,0.259,0.158678
101511,CC12OC1CC1OC21,0.31499999999999995,25.06,112.052429496,0,2,"(44,)",0.1206402342654636,-0.36623622962339575,0,3,4,3.2504,-383.70272,-383.703664,-383.710323,-383.74076,-0.2582,0.0659,0.3241,0.130351
91200,C1CC23CCC4C(C12)N34,0.9954000000000001,3.01,121.08914935199999,0,1,"(48,)",0.030658282737221487,-0.28794917120369823,0,4,5,1.6119,-365.963853,-365.964797,-365.971447,-366.002052,-0.2283,0.0876,0.3159,0.174543
52809,CCCNC(=O)C(C)O,-0.10659999999999992,49.33,131.094628656,2,2,"(54,)",0.2480505009802158,-0.38357209634442047,3,0,1,4.2503,-441.518023,-441.518967,-441.530029,-441.567955,-0.2529,0.0231,0.276,0.192347
115503,C1OC23CC4C2COC134,0.17409999999999992,18.46,124.052429496,0,2,"(48,)",0.12395635473363499,-0.3688233238603354,0,6,4,1.9587,-421.683242,-421.684186,-421.690341,-421.720396,-0.222,0.0545,0.2765,0.137352
28071,O=CCC1OC2CC12,0.3626999999999999,26.3,112.052429496,0,2,"(44,)",0.12208964933975351,-0.3737450087835509,2,2,3,3.6623,-383.690767,-383.691712,-383.699174,-383.731965,-0.2476,-0.0225,0.225,0.129258
25168,NC=NC1=NC(O)=CO1,-0.0013000000000000234,84.64,127.0381764,2,4,"(48,)",0.325882990874421,-0.49096450460243835,1,1,0,4.4816,-470.035956,-470.036901,-470.045309,-470.078824,-0.1899,-0.0213,0.1686,0.101326
67441,C1C2OC3C2OCOC13,-0.1010000000000002,27.69,128.047344116,0,3,"(50,)",0.1473700867821862,-0.3665378049121585,0,4,4,0.492,-458.925025,-458.925969,-458.932045,-458.962244,-0.2443,0.0701,0.3144,0.139462
15356,ON=C1COC11CC1,0.3794,41.82000000000001,113.047678464,1,3,"(44,)",0.11445779590354342,-0.41074814057912723,0,2,0,0.9391,-399.704519,-399.705463,-399.712995,-399.744821,-0.2295,-0.0034,0.2261,0.117233
133403,COC12CC(C1)CCC2,1.9655,9.23,126.104465068,0,1,"(52,)",0.06836947471780395,-0.37821800038685244,1,3,0,1.174,-388.277858,-388.278802,-388.287227,-388.319908,-0.239,0.0777,0.3167,0.207963
101836,CCC(O)(CO)COC,-0.2338,49.69,134.094294308,2,3,"(56,)",0.11058250028368795,-0.3932898924020129,4,0,1,2.8229,-462.542098,-462.543042,-462.554117,-462.590298,-0.2527,0.0703,0.3231,0.203374
127172,C1C23CCOC12COC3,0.5658,18.46,126.06807956,0,2,"(50,)",0.10012283378502902,-0.3777336510086594,0,3,2,1.9759,-423.004377,-423.005321,-423.012325,-423.043374,-0.2324,0.0819,0.3143,0.162046
47829,NC1=CC(NC=N)=NN1,0.010869999999999824,90.57999999999998,125.07014522399999,4,3,"(48,)",0.15453131253695943,-0.3840164114108458,2,1,0,1.4851,-430.258484,-430.259428,-430.26796,-430.301279,-0.1916,0.0235,0.2151,0.12727
79231,CC1CC(C)C(C)C=C1,2.8546000000000014,0.0,124.12520051199999,0,0,"(52,)",-0.0235899663062242,-0.08540651620418532,0,1,3,0.2125,-352.377344,-352.378289,-352.387996,-352.421832,-0.2358,0.0298,0.2656,0.229702
85919,CN=COC1C(O)C1O,-1.2349000000000003,62.05,131.058243148,2,4,"(52,)",0.16934244224890124,-0.47469397071446223,2,1,2,2.085,-476.168375,-476.169319,-476.178864,-476.213778,-0.2425,0.0226,0.2651,0.145119
20928,NC1(C#N)C2COCC12,-0.5163200000000001,59.040000000000006,124.063662876,1,3,"(48,)",0.11479670982384481,-0.38062165147038673,0,2,2,1.8459,-417.99068,-417.991624,-417.999836,-418.032569,-0.2503,0.0245,0.2749,0.137459
76854,CC1(C#C)C2CC3C2N13,0.4646,3.01,119.073499288,0,1,"(46,)",0.0844735975402669,-0.277689787103287,0,3,5,1.835,-364.699024,-364.699968,-364.707805,-364.739633,-0.2393,0.0428,0.2821,0.14683
18438,CCC1=CCCCC1=O,2.0758,17.07,124.088815004,0,1,"(50,)",0.15804209024706448,-0.29456986309506034,1,1,0,3.196,-387.134724,-387.135668,-387.144636,-387.178491,-0.2348,-0.0435,0.1913,0.183451
35272,CC1CC2(CO)NC12,-0.2709000000000001,42.17,113.084063972,2,2,"(46,)",0.06284569700845752,-0.39439199280679693,1,2,3,2.9338,-365.004166,-365.00511,-365.013466,-365.046159,-0.2235,0.0641,0.2876,0.165223
103774,CCC1COC(C1)C#N,1.32508,33.019999999999996,125.084063972,0,2,"(50,)",0.14385631793040143,-0.3629902848252563,1,1,2,4.3983,-403.162641,-403.163585,-403.172811,-403.207604,-0.2747,0.0223,0.297,0.171474
42458,FC1=COC=C(F)C1=N,1.0372700000000001,36.99,131.018270156,1,2,"(48,)",0.18565240523929208,-0.46634553175309945,0,1,0,3.4611,-521.868768,-521.869712,-521.876608,-521.908152,-0.2325,-0.0424,0.1901,0.077146
76938,CC(C=O)C1(C)CC1,1.6215,17.07,112.088815004,0,1,"(46,)",0.12283651644914638,-0.3030777870454143,2,1,1,2.6823,-348.997066,-348.998011,-349.007313,-349.041592,-0.2401,-0.0199,0.2202,0.174541
44923,C1CC1NC1=COC=C1,1.8538999999999999,25.17,123.068413908,1,2,"(48,)",0.11335600482756654,-0.47039781043506884,2,2,0,1.8095,-401.935332,-401.936276,-401.94449,-401.97817,-0.1851,0.0323,0.2174,0.14854
17933,CC#CC1=C(N)C=CN1,0.9683000000000002,41.81,120.06874825599999,2,1,"(46,)",0.11258424130512558,-0.39645623236413474,0,1,0,1.4949,-380.878648,-380.879592,-380.888936,-380.924045,-0.1693,0.0183,0.1876,0.13669
6602,C#CC1C2CC3C2OC13,0.6529,9.23,120.057514876,0,1,"(46,)",0.07726884799518662,-0.3725708407347597,0,5,5,1.4007,-384.601328,-384.602272,-384.60899,-384.639908,-0.2398,0.0474,0.2872,0.137352
34910,CC(=N)OC(=O)CC=O,0.11576999999999998,67.22,129.042593084,1,4,"(50,)",0.31895508840143366,-0.41216509280138164,2,0,0,2.4454,-475.056355,-475.0573,-475.067157,-475.104187,-0.2635,-0.0369,0.2267,0.120232
31713,CC1C(C)C1(C=O)C=O,0.6564,34.14,126.06807956,0,2,"(50,)",0.13330020081759467,-0.3022643797613372,2,1,2,3.4082,-423.033803,-423.034747,-423.044653,-423.079179,-0.2445,-0.0333,0.2112,0.15594
84581,N=C1OC2C1COC2=O,-0.4645300000000001,59.38,127.02694302,1,4,"(48,)",0.34790947806145966,-0.46455053435944665,0,2,2,3.3108,-473.844768,-473.845712,-473.852631,-473.884528,-0.2739,-0.0245,0.2493,0.102613
61346,O=CN1CC2C3OC3C12,-0.7758000000000003,32.84,125.047678464,0,2,"(48,)",0.20957096985988322,-0.3668679119429899,1,3,4,5.267,-437.825908,-437.826852,-437.833955,-437.866135,-0.2417,0.0225,0.2642,0.124787
125397,CNC(C#N)C#CC#N,-0.37504,59.61,119.04834715999999,1,3,"(44,)",0.15786462244349883,-0.2949184546333515,1,0,1,4.4954,-395.692484,-395.693428,-395.702815,-395.737994,-0.2764,-0.0661,0.2103,0.100206
125556,C1N2C3C=C4C=CC13C24,0.5489999999999999,3.24,117.057849224,0,1,"(44,)",0.04730982273482615,-0.28692524976035916,0,6,4,1.4345,-363.501441,-363.502385,-363.508531,-363.538562,-0.1709,-0.0574,0.1135,0.126277
82128,CCC(C)CC1(C)CC1,3.2227000000000023,0.0,126.14085057599999,0,0,"(54,)",-0.03229019744435819,-0.0651279512448913,3,1,1,0.1469,-353.547716,-353.54866,-353.559916,-353.596302,-0.2599,0.0806,0.3405,0.250366
44256,CC1C2CC2C1NC=O,0.38679999999999987,29.1,125.084063972,1,1,"(50,)",0.20685722461687467,-0.35537814943539164,2,2,4,3.6703,-403.139078,-403.140022,-403.148962,-403.183504,-0.246,0.0308,0.2768,0.171279
73355,CC1=NC2C3CC(O1)C23,0.8219000000000001,21.59,123.068413908,0,2,"(48,)",0.1801199109187498,-0.4775630530960825,0,3,4,1.6793,-401.934777,-401.935721,-401.942783,-401.974045,-0.2316,0.0246,0.2562,0.149827
44771,COC1C2COC12C=O,-0.40090000000000003,35.53,128.047344116,0,3,"(50,)",0.1570454751341434,-0.37744401659973714,2,2,3,5.2479,-458.89394,-458.894884,-458.903614,-458.937502,-0.2454,-0.0327,0.2127,0.1335
24270,O=C1CCC2(CCC2)N1,0.8190999999999999,29.1,125.084063972,1,1,"(50,)",0.22001229415864673,-0.35065669144983574,0,2,0,3.854,-403.186146,-403.18709,-403.195105,-403.227795,-0.2358,0.0356,0.2714,0.173124
82857,OC1(CCC(=O)C1)C#C,0.1036999999999999,37.3,124.052429496,1,2,"(48,)",0.1364422400052099,-0.3771413860893816,0,1,1,2.2946,-421.812218,-421.813162,-421.82193,-421.855355,-0.2408,-0.0214,0.2194,0.13372
4547,O=CCC1C2N1CC2=O,-0.7891000000000001,37.15,125.047678464,0,3,"(48,)",0.16505757819462044,-0.3033365241829029,2,2,3,3.0349,-437.845482,-437.846427,-437.854574,-437.88857,-0.2515,-0.0421,0.2094,0.12278
110984,N#CC1C2OC2C2OC12,-0.32542000000000004,48.85,123.0320284,0,3,"(46,)",0.11432792725379232,-0.3651081298079869,0,3,4,6.2039,-436.641772,-436.642717,-436.649457,-436.68085,-0.2856,0.0272,0.3128,0.101686
12364,NC1=CC(=O)OC=C1F,0.3611000000000001,56.230000000000004,129.022606588,1,3,"(48,)",0.33736050222870856,-0.42807236466952925,0,1,0,5.4396,-497.895466,-497.89641,-497.903955,-497.935884,-0.2223,-0.0415,0.1809,0.088919
72870,CC12CN3C1CC3(C)C2,1.243,3.24,123.10479941599999,0,1,"(50,)",0.020572621868683343,-0.2936404970069261,0,5,4,1.5468,-367.169608,-367.170553,-367.178548,-367.210247,-0.221,0.0906,0.3116,0.195366
117578,C1CC23CC4(CCC24)C13,2.1965000000000003,0.0,120.093900384,0,0,"(48,)",-0.022447987850318263,-0.04881364748302857,0,5,0,1.1985,-349.868329,-349.869273,-349.876292,-349.906915,-0.182,-0.0429,0.1391,0.185246
81775,CC1CNC(=O)C1C#C,0.0017000000000000903,29.1,123.068413908,1,1,"(48,)",0.23500746929402197,-0.3546915248591148,0,1,2,3.8632,-401.955017,-401.955961,-401.964867,-401.998435,-0.2381,0.0201,0.2581,0.147597
61852,NC1=COC=C1N,0.4440000000000002,65.17999999999999,98.048012812,2,3,"(38,)",0.11539136996312824,-0.46816647647903165,0,1,0,1.5036,-340.63849,-340.639435,-340.645995,-340.676096,-0.1911,0.0401,0.2312,0.103842
56673,CC1CC2(CO2)C(=N)O1,0.5414699999999999,45.61,127.063328528,1,3,"(50,)",0.21610548853554779,-0.47584068194914875,0,2,2,3.2485,-439.079988,-439.080932,-439.089115,-439.122027,-0.2568,0.0064,0.2632,0.147759
36735,C1OC=NCCN=CO1,0.0472999999999999,43.18000000000001,128.058577496,0,4,"(50,)",0.23260243216075002,-0.4473523023407401,0,1,0,2.1167,-455.11973,-455.120674,-455.128326,-455.160474,-0.2542,-0.0052,0.2491,0.137668
100200,N#CC1CN2CCN=C12,-0.14612000000000003,39.39,121.06399722399999,0,3,"(46,)",0.12098273297642873,-0.3555691366447839,0,2,1,4.9028,-396.913842,-396.914787,-396.922125,-396.954247,-0.2427,-0.0044,0.2383,0.127047
109882,CCC12CC(C1O)N2C,0.21380000000000005,23.47,127.099714036,1,2,"(52,)",0.08794807948255602,-0.3895538070391771,1,3,3,0.7098,-404.262975,-404.263919,-404.273452,-404.307346,-0.2099,0.0769,0.2868,0.192826
30326,CC#CC1(CC#N)CN1,0.26538,45.730000000000004,120.06874825599999,1,2,"(46,)",0.10582732101677009,-0.29634234751960387,1,1,1,4.7326,-380.825299,-380.826243,-380.836063,-380.872886,-0.2448,0.0242,0.269,0.134511
