,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
36215,CC(C)(O)C1NC1C=O,-0.7034000000000002,59.24,129.078978592,2,3,"(52,)",0.13812234694812744,-0.3887666631115765,2,1,2,4.014,-440.258055,-440.259,-440.269166,-440.304468,-0.2357,-0.0114,0.2243,0.167543
19490,CC12C3C4C5C(C15)C2C34,1.3741,0.0,118.07825032,0,0,"(46,)",-0.02238211127627804,-0.05878250801705858,0,6,6,0.0742,-348.694882,-348.695826,-348.702079,-348.732125,-0.2369,0.0863,0.3232,0.161576
68870,CCCC1=CC(C)=NO1,1.9355200000000001,26.03,125.084063972,0,2,"(50,)",0.1364819686204467,-0.3611685776960392,2,1,0,2.9267,-403.158458,-403.159402,-403.168898,-403.204136,-0.2457,0.0014,0.2472,0.170289
39132,CC(=N)NC=O,-0.2704300000000001,52.95,86.048012812,2,2,"(34,)",0.21189259299008806,-0.3175931499480568,1,0,0,0.9105,-302.58125,-302.582194,-302.588564,-302.618688,-0.2611,-0.0177,0.2434,0.096761
59343,CC1=C(OC(=O)N1)C#C,0.2576199999999999,46.0,123.0320284,1,2,"(46,)",0.4171751127841924,-0.3988993063895252,0,1,0,5.1116,-436.710444,-436.711389,-436.719711,-436.752572,-0.2122,-0.0213,0.1909,0.09985
109395,O=C1COC2C3OC3C12,-0.6485000000000001,38.83,126.031694052,0,3,"(48,)",0.1664609820383471,-0.3667694371127466,0,3,4,3.0153,-457.720516,-457.72146,-457.728189,-457.759547,-0.2423,-0.0312,0.2112,0.112826
29597,CN(C)C1=CC=C(C)O1,1.6540199999999998,16.380000000000003,125.084063972,0,2,"(50,)",0.19457739014523606,-0.4458862820751737,1,1,0,0.9384,-403.166333,-403.167277,-403.176838,-403.211259,-0.1705,0.0403,0.2108,0.170142
46929,COC1COC1=N,0.008869999999999878,42.31,101.047678464,1,3,"(40,)",0.21370205994418912,-0.4758283388373037,1,1,1,1.6477,-361.684122,-361.685066,-361.692023,-361.723232,-0.2561,0.0144,0.2705,0.113208
8516,OCC1NC(=O)C11CN1,-2.1808999999999994,71.27,128.058577496,3,3,"(50,)",0.24374687062859499,-0.39414880411273945,1,2,2,5.308,-455.111957,-455.112901,-455.121738,-455.155561,-0.2402,0.0194,0.2597,0.135768
7392,O=CC12CC1CCC2=O,0.5545,34.14,124.052429496,0,2,"(48,)",0.14591439970962203,-0.3022637772773945,1,2,2,3.6516,-421.854759,-421.855704,-421.863625,-421.896228,-0.244,-0.0319,0.2122,0.136098
130847,CN=C1OC2CC1C2,0.8235,21.59,111.068413908,0,2,"(44,)",0.18617337981313858,-0.4774271079935591,0,3,0,2.5133,-363.84288,-363.843825,-363.850781,-363.882411,-0.2421,0.0359,0.278,0.143857
51069,CCN1CCC(=O)C=C1,0.7948,20.310000000000002,125.084063972,0,2,"(50,)",0.15839394822524083,-0.37708124435110707,1,1,0,5.7038,-403.180267,-403.181212,-403.189998,-403.223843,-0.2057,-0.0235,0.1822,0.172279
131326,CCC1(CC1C)C#CC,2.445900000000001,0.0,122.109550448,0,0,"(50,)",0.034066314938213584,-0.10613279286811145,1,1,2,0.2412,-351.120798,-351.121742,-351.133037,-351.170506,-0.222,0.063,0.2851,0.202995
25712,CN=C1OC(N)=NC=C1,-0.21270000000000028,64.41,125.058911844,1,4,"(48,)",0.29302127203376416,-0.40731281695489746,0,1,0,3.1976,-434.10309,-434.104034,-434.112524,-434.145952,-0.2067,-0.0276,0.1791,0.124975
36879,CC1=NC=NC(F)=C1,0.9241199999999999,25.78,112.04367638,0,2,"(42,)",0.21560905152914303,-0.24147136601779817,0,1,0,2.4483,-402.808657,-402.809601,-402.816226,-402.847557,-0.2668,-0.0367,0.23,0.096399
37133,CC12C3N1C1C=C2C=C31,0.6915,3.01,117.057849224,0,1,"(44,)",0.06404025386615503,-0.27277730418182133,0,5,4,1.1422,-363.393081,-363.394025,-363.400341,-363.430443,-0.2034,-0.0617,0.1417,0.124066
101754,O=CN1C2CC2C1C#C,-0.1513,20.310000000000002,121.052763844,0,1,"(46,)",0.2104811051067327,-0.3276525513288047,1,2,3,4.164,-400.680821,-400.681766,-400.689988,-400.723299,-0.2377,0.0174,0.2551,0.123037
65046,N#CC1CN2C3CC2C13,0.21248,27.03,120.06874825599999,0,2,"(46,)",0.06729823746084629,-0.29523567266076395,0,5,3,3.6874,-380.818897,-380.819841,-380.826555,-380.857817,-0.252,0.0329,0.2849,0.138954
121969,CCC(OC)C(C)OC,1.4463000000000001,18.46,132.115029752,0,2,"(56,)",0.08269104852539477,-0.3790501348129621,4,0,2,1.7529,-426.598159,-426.599103,-426.611175,-426.649159,-0.241,0.0735,0.3144,0.224927
72357,N#CC12C3CN=C1NC23,-0.48992000000000013,48.18,119.04834715999999,1,3,"(44,)",0.14099708497685973,-0.36716119587672624,0,3,3,2.855,-395.591443,-395.592388,-395.599111,-395.630219,-0.2512,-0.0837,0.1674,0.101653
34481,NC1=NC(O)=CN=C1F,-0.09649999999999997,72.03,129.033839968,2,4,"(48,)",0.2551851310072173,-0.49212584254276703,0,1,0,3.2898,-494.088827,-494.089771,-494.097023,-494.128532,-0.2147,-0.0355,0.1792,0.090293
98186,O=CN1C=CC(C=O)=N1,-0.2661,51.96,124.027277368,0,4,"(46,)",0.23358291867239528,-0.2960856598409664,2,1,0,6.4197,-452.77325,-452.774194,-452.781674,-452.814299,-0.2641,-0.0856,0.1784,0.089318
58629,CC1OCOC(=O)C1N,-0.7669000000000004,61.55,131.058243148,1,4,"(52,)",0.3272227545605603,-0.4372250781362578,0,1,2,2.7691,-476.242509,-476.243453,-476.252108,-476.285476,-0.2435,0.0013,0.2447,0.148584
118747,CN1C2CNC2C1C#N,-0.83562,39.06,123.07964728799999,1,3,"(48,)",0.11491175363798593,-0.30842120431644876,0,2,3,5.5101,-398.06943,-398.070374,-398.078669,-398.111639,-0.2295,0.0194,0.2488,0.148353
108104,CC(=O)C(=O)C(=O)C#N,-0.76282,75.0,125.011292956,0,4,"(46,)",0.3051877812255734,-0.2906355820619944,2,0,0,3.8427,-472.637409,-472.638353,-472.647816,-472.683919,-0.2734,-0.1415,0.1319,0.072945
116868,N#CCC12OC1C1CC21,0.68738,36.32,121.052763844,0,2,"(46,)",0.11115323080566958,-0.364306006815346,1,3,4,2.1631,-400.67454,-400.675484,-400.683076,-400.7157,-0.2458,0.0244,0.2702,0.123688
72974,CCC(COC)C1CO1,1.0577999999999999,21.759999999999998,130.099379688,0,2,"(54,)",0.08593924247505534,-0.38429840367875556,4,1,2,1.4037,-425.381957,-425.382901,-425.393633,-425.430315,-0.2499,0.0823,0.3323,0.203634
42051,N#CC1=CC=CCOC1,1.02278,33.019999999999996,121.052763844,0,2,"(46,)",0.09712421934357308,-0.37196265822017893,0,1,0,5.1665,-400.756838,-400.757783,-400.765548,-400.798232,-0.2419,-0.0748,0.1671,0.125929
108799,CCN=C1OC=CC=C1,1.2002,25.5,123.068413908,0,2,"(48,)",0.21323595650629673,-0.44706522049535935,1,1,0,2.6446,-401.97191,-401.972854,-401.981193,-402.014878,-0.2059,-0.0432,0.1627,0.148447
37301,OCC12CC(OC1)C2O,-0.8715000000000002,49.69,130.06299418,2,3,"(52,)",0.09027355314897385,-0.3955998849786405,1,3,3,1.9418,-460.121725,-460.12267,-460.130881,-460.163562,-0.2417,0.066,0.3078,0.160034
106749,CC(=O)C1CC1N1CC1,0.2795000000000001,20.08,125.084063972,0,2,"(50,)",0.13402943239647555,-0.2996501122007179,2,2,2,2.2649,-403.108867,-403.109811,-403.119162,-403.154251,-0.2217,-0.0086,0.2132,0.169259
89992,CC1C2C3C(C)C2(C)N13,1.0973,3.24,123.10479941599999,0,1,"(50,)",0.028566635351005235,-0.2904408127053956,0,5,6,1.4913,-367.123136,-367.12408,-367.133016,-367.165864,-0.2211,0.0931,0.3141,0.193113
80158,CC1C(O)C11C2CC1O2,0.15449999999999992,29.46,126.06807956,1,2,"(50,)",0.07133501003894933,-0.3920247337833839,0,4,4,1.3443,-422.914191,-422.915135,-422.923625,-422.956578,-0.2345,0.0679,0.3024,0.157856
113007,OC1CC2(CC2)C2OC12,0.2986,32.76,126.06807956,1,2,"(50,)",0.11054373807727338,-0.39029343175707176,0,3,3,1.905,-422.992981,-422.993925,-423.001769,-423.034038,-0.2502,0.0778,0.328,0.160042
88194,CC12OCC1C2CCO,0.4037,29.46,128.083729624,1,2,"(52,)",0.07413581816767675,-0.39636355379747146,2,2,3,2.7881,-424.170186,-424.17113,-424.180721,-424.215507,-0.2292,0.0783,0.3075,0.181186
107043,N#CC12NC3C1CNC23,-1.1778199999999999,47.85,121.06399722399999,2,3,"(46,)",0.1291156644925203,-0.3093963717444756,0,5,4,5.3126,-396.860415,-396.861359,-396.868056,-396.899157,-0.2372,0.0076,0.2448,0.127812
102304,CN1C(=O)C2NC2C1=O,-1.6746,59.32,126.042927432,1,3,"(48,)",0.24777756974818846,-0.29116783185248796,0,2,2,2.365,-453.980709,-453.981653,-453.989505,-454.022792,-0.2631,-0.036,0.2271,0.113779
40033,O=CC1CCC(=O)N1,-0.5361,46.17,113.047678464,1,2,"(44,)",0.22015739441864254,-0.34658093512001487,1,1,1,4.4496,-399.847634,-399.848579,-399.855995,-399.888304,-0.2481,-0.0404,0.2077,0.119395
94253,CC1OCC1(C)O,0.15609999999999996,29.46,102.06807956,1,2,"(42,)",0.11088812477437388,-0.3850601060024714,0,1,2,2.3266,-346.831732,-346.832677,-346.840522,-346.871994,-0.2427,0.0662,0.309,0.146404
49281,CC1(C)CC(=O)C=C1,1.5415999999999999,17.07,110.07316494,0,1,"(44,)",0.15573725173325123,-0.29484199210526935,0,1,0,3.6287,-347.842285,-347.843229,-347.851192,-347.883522,-0.2354,-0.0432,0.1922,0.153237
25417,CC#CC(C)(N)CC#N,0.6407800000000001,49.81,122.08439831999999,1,2,"(48,)",0.08779393967051566,-0.31452553745020784,1,0,1,5.5857,-382.049849,-382.050793,-382.061786,-382.09947,-0.2475,0.026,0.2734,0.156703
127949,O=CNCC#CC=O,-1.0653000000000001,46.17,111.0320284,1,2,"(42,)",0.20737531775594528,-0.34773899443822115,2,0,0,3.9073,-398.584698,-398.585643,-398.594376,-398.629899,-0.2696,-0.07,0.1996,0.093528
74232,CC1CC11C(C)CC1C,2.6885000000000012,0.0,124.12520051199999,0,0,"(52,)",-0.02173209797604823,-0.06194771774728846,0,2,3,0.0193,-352.33259,-352.333534,-352.343705,-352.37851,-0.2518,0.0791,0.3309,0.227873
10631,C1NC1C1OC1C1CN1,-1.3026,56.41,126.07931294,2,3,"(50,)",0.10230026604280257,-0.36608288906042685,2,3,4,0.5192,-419.112651,-419.113595,-419.121982,-419.155748,-0.2451,0.0729,0.318,0.16049
71239,CC1=NC(=O)NC(=N)O1,-0.8492100000000002,82.74,127.0381764,2,4,"(48,)",0.3514872595593744,-0.4111198135693757,0,1,0,4.0975,-470.07485,-470.075794,-470.083626,-470.116523,-0.2698,-0.0525,0.2174,0.101727
45755,N#CCC1CCCCC1,2.4803800000000003,23.79,123.10479941599999,0,1,"(50,)",0.062416072400210944,-0.19833629868150923,1,1,0,4.1294,-367.253583,-367.254527,-367.263239,-367.296829,-0.3049,0.0366,0.3415,0.196999
29602,CCC#CC1=CN=CN1,1.1711999999999998,28.68,120.06874825599999,1,1,"(46,)",0.10899451614901244,-0.33816214414104956,0,1,0,3.726,-380.885106,-380.88605,-380.894799,-380.93,-0.2075,-0.0021,0.2054,0.13749
125100,OCC12COC1C2C#N,-0.48272000000000004,53.25,125.047678464,1,3,"(48,)",0.08583893493215942,-0.39555115423335346,1,2,3,4.2645,-437.831841,-437.832786,-437.84119,-437.874724,-0.2617,0.0193,0.281,0.123781
111696,N#CC12COC(C1)C=C2,0.85508,33.019999999999996,121.052763844,0,2,"(46,)",0.10145917486631437,-0.3720895229753099,0,2,2,3.297,-400.749765,-400.750709,-400.757498,-400.788514,-0.263,-0.0167,0.2463,0.126772
52145,NC(=O)C1=NC(O)=CO1,-0.5209,89.35000000000001,128.022191988,2,4,"(48,)",0.3041946594590674,-0.4909959289462072,1,1,0,3.5596,-489.933916,-489.93486,-489.942953,-489.976134,-0.2342,-0.0478,0.1864,0.089447
131561,CC1=C(CC#C)CCC1,2.5101000000000004,0.0,120.093900384,0,0,"(48,)",0.029860608331586293,-0.11976657541288241,1,1,0,0.8085,-349.938017,-349.938962,-349.948631,-349.983527,-0.2243,0.0269,0.2512,0.181477
5975,CC1=CC(C)=CN=C1,1.69844,12.89,107.073499288,0,1,"(42,)",0.02967469013995768,-0.26418180225198346,0,1,0,2.5058,-326.791882,-326.792826,-326.800711,-326.833947,-0.2434,-0.0195,0.2239,0.143296
101515,C#CC1OC11CC2OC12,-0.0717000000000001,25.06,122.036779432,0,2,"(46,)",0.15015647377436472,-0.36616483927617505,0,3,4,0.751,-420.508994,-420.509938,-420.517653,-420.55005,-0.2556,0.0146,0.2701,0.110086
91202,COC1(CC1)C1CC1O,0.5462,29.46,128.083729624,1,2,"(52,)",0.0734069534390664,-0.3927112319334826,2,2,2,2.9584,-424.163099,-424.164044,-424.17355,-424.208323,-0.2192,0.0714,0.2906,0.180694
52813,CC1=NN2N=COC2=N1,0.02571999999999991,56.22,124.038510748,0,5,"(46,)",0.3434685484851947,-0.4093312573765399,0,2,0,1.8519,-448.922621,-448.923565,-448.930161,-448.961424,-0.2599,-0.0329,0.227,0.091762
115512,COC1CC(=O)C1(C)C,1.0004,26.3,128.083729624,0,2,"(52,)",0.14320512733627544,-0.3799789593113364,1,1,1,2.8416,-424.221078,-424.222022,-424.232383,-424.267707,-0.2346,-0.018,0.2166,0.178842
28078,OCCC1(CCC1)C#N,1.0626799999999998,44.019999999999996,125.084063972,1,2,"(50,)",0.06901478165667131,-0.3963172877142219,2,1,0,3.2104,-403.13918,-403.140124,-403.149765,-403.18467,-0.2732,0.0291,0.3023,0.170607
25173,CC1CC1(C)C1CC1,2.442500000000001,0.0,110.109550448,0,0,"(46,)",-0.026891067324504497,-0.061957648127084895,1,2,2,0.1635,-313.040976,-313.041921,-313.050903,-313.08406,-0.2459,0.0931,0.339,0.199471
67446,C1OC23C=CC(C=C2)C13,1.1274,9.23,120.057514876,0,1,"(46,)",0.11021645390968611,-0.36592542925312627,0,3,1,1.7574,-384.597605,-384.598549,-384.604576,-384.634379,-0.2267,-0.0148,0.212,0.138207
15361,CN1C2COCOCC12,-0.3267000000000002,21.47,129.078978592,0,3,"(52,)",0.1463675496574294,-0.3537386758216847,0,2,2,1.9136,-440.227585,-440.228529,-440.236495,-440.268726,-0.2238,0.0716,0.2954,0.172997
133402,CCN1N=CC(N)=C1N,0.06740000000000007,69.86,126.09054631999999,2,4,"(50,)",0.14459162473048387,-0.3944454031881655,1,1,0,2.1298,-415.392546,-415.39349,-415.40293,-415.437409,-0.1967,0.0392,0.2359,0.161283
101839,COC=NC1CCOC1,0.44999999999999984,30.82,129.078978592,0,3,"(52,)",0.16882577501550994,-0.48667075031994617,2,1,1,3.5563,-440.268082,-440.269026,-440.278582,-440.315226,-0.2419,0.0179,0.2598,0.170767
127173,NC(=N)C(O)C#N,-1.1931500000000002,93.89000000000001,99.04326178,3,3,"(38,)",0.19710792159194787,-0.3845380086817877,1,0,1,3.8445,-356.690432,-356.691376,-356.698773,-356.730362,-0.2724,-0.019,0.2534,0.090046
47833,O=C(OCC#C)C1CC1,0.5728000000000001,26.3,124.052429496,0,2,"(48,)",0.309390752876644,-0.4522944194744164,2,1,0,1.527,-421.800024,-421.800968,-421.810181,-421.845934,-0.2715,0.0096,0.2811,0.133912
79242,O=CC12CN3C(C=C1)C23,-0.19209999999999994,20.08,121.052763844,0,2,"(46,)",0.1323660983336598,-0.3022973947380077,1,3,4,1.4016,-400.695572,-400.696516,-400.703404,-400.734801,-0.2418,-0.0357,0.2061,0.124944
85921,ON=C1CC=C(C1)C=O,0.7357,49.660000000000004,125.047678464,1,3,"(48,)",0.14560145905557573,-0.4108869306227818,1,1,0,3.1885,-437.864861,-437.865805,-437.87419,-437.90768,-0.2492,-0.0619,0.1873,0.123079
20930,CC#CC1(C)OCC1C,1.4347,9.23,124.088815004,0,1,"(50,)",0.1301116312807007,-0.3618564174698762,0,1,2,1.8405,-387.047277,-387.048221,-387.058923,-387.096192,-0.2414,0.0372,0.2786,0.179347
76865,OC1(CC2CC2C1)C=O,0.34630000000000005,37.3,126.06807956,1,2,"(50,)",0.15107199974861235,-0.3823705533703907,1,2,2,2.3463,-423.030665,-423.031609,-423.039627,-423.072016,-0.2652,-0.0367,0.2285,0.159593
18441,CCC1CCCC1,2.5866000000000007,0.0,98.109550448,0,0,"(42,)",-0.04169085828435218,-0.0651181814171023,1,1,0,0.0445,-275.002533,-275.003477,-275.011437,-275.044853,-0.3018,0.0824,0.3842,0.196559
35281,CCN(C)C(C)=O,0.4845999999999999,20.310000000000002,101.084063972,0,1,"(42,)",0.21867386826583624,-0.34628194034958276,1,0,0,3.4689,-327.004004,-327.004948,-327.013853,-327.047524,-0.2314,0.0367,0.2681,0.158517
103774,CC1=NCCC(=O)O1,0.3517,38.66,113.047678464,0,3,"(44,)",0.31362224428404406,-0.41219924656729284,0,1,0,2.0808,-399.852395,-399.853339,-399.860619,-399.892283,-0.2702,-0.0205,0.2497,0.119217
42465,CC1OC11C2CN2C1=O,-0.6317000000000002,32.61,125.047678464,0,2,"(48,)",0.25981622003633276,-0.3535400798657015,0,3,4,4.6963,-437.829628,-437.830572,-437.838591,-437.871267,-0.2482,-0.0307,0.2175,0.122767
76949,CC12OC3OC1C2C3O,-0.5091000000000003,38.69,128.047344116,1,3,"(50,)",0.18466694593837019,-0.38731410809893557,0,4,5,1.9352,-458.942803,-458.943747,-458.950859,-458.982053,-0.235,0.0818,0.3168,0.136974
44927,O=CN1CCC(=C1)C#N,0.25597999999999993,44.1,122.048012812,0,2,"(46,)",0.21320283784011557,-0.32029731466733524,1,1,0,5.308,-416.854495,-416.855439,-416.863657,-416.898323,-0.2361,-0.0552,0.1809,0.114065
17937,OC1=CN=C(F)C=C1F,1.0654,33.120000000000005,131.018270156,1,2,"(48,)",0.21550243269855876,-0.5037245255571062,0,1,0,2.8232,-521.923703,-521.924647,-521.93154,-521.962933,-0.2408,-0.034,0.2068,0.077063
6606,OC(C=O)C12CC(C1)C2,0.34630000000000005,37.3,126.06807956,1,2,"(50,)",0.1485414272343039,-0.3850514555764124,2,3,1,2.2419,-422.973245,-422.974189,-422.982447,-423.015893,-0.2676,-0.0378,0.2298,0.158807
34919,CC1(CO)OC11CCC1,0.6903000000000001,32.76,128.083729624,1,2,"(52,)",0.11804804587283135,-0.3932656690707143,1,2,1,2.109,-424.19132,-424.192265,-424.201814,-424.236239,-0.256,0.0696,0.3256,0.180777
31719,CCN1N=C(C)C(C)=N1,0.9148399999999999,30.71,125.09529735199999,0,3,"(50,)",0.08250543528296646,-0.18470548346576965,1,1,0,0.2273,-399.351423,-399.352367,-399.362297,-399.398309,-0.2327,0.0114,0.2441,0.170659
84586,O=C1CC(CC2CO2)N1,-0.3362,41.63,127.063328528,1,2,"(50,)",0.22179393433288913,-0.3730465630703411,2,2,2,5.1037,-439.075198,-439.076143,-439.08463,-439.118724,-0.2445,0.0381,0.2826,0.147489
61354,CNC1=C(NN=C1)C#C,0.4327,40.71,121.06399722399999,2,2,"(46,)",0.130487681074921,-0.3845459003751199,1,1,0,2.1362,-396.900244,-396.901188,-396.909957,-396.94354,-0.1903,-0.0108,0.1795,0.124998
125401,OC1C2CC(=O)CC12O,-0.9289000000000001,57.53,128.047344116,2,3,"(50,)",0.13588249882721126,-0.3896801637688122,0,2,3,2.9503,-458.961379,-458.962323,-458.970611,-459.003228,-0.2378,-0.0107,0.2271,0.134693
125559,ON=C1CNC(=C1)C#C,-0.06309999999999988,44.620000000000005,122.048012812,2,3,"(46,)",0.10132698952341326,-0.41058589781935706,0,1,0,2.0997,-416.735989,-416.736933,-416.745305,-416.778248,-0.1924,-0.0467,0.1457,0.112104
82139,CCC1(CO1)C(O)C#N,0.04987999999999998,56.55,127.063328528,1,3,"(50,)",0.1710910215875752,-0.37505713550960534,2,1,2,4.0379,-439.05964,-439.060584,-439.070321,-439.105497,-0.2802,0.0052,0.2855,0.145312
44259,CN1N=C(O)OC1=N,-0.80183,75.03999999999999,115.0381764,2,5,"(44,)",0.41119921247843316,-0.46454981456822486,0,1,0,1.9071,-431.917019,-431.917964,-431.925708,-431.958707,-0.203,0.0348,0.2378,0.09516
73361,CCC1C=CC(O)C1O,0.3042000000000001,40.46,128.083729624,2,2,"(52,)",0.09853546500723541,-0.3894704569591073,1,1,3,2.3598,-424.226497,-424.227441,-424.236646,-424.270581,-0.2516,-0.002,0.2497,0.182927
44775,CC1COC(=N)C(=O)O1,-0.07442999999999994,59.379999999999995,129.042593084,1,4,"(50,)",0.3934689872623688,-0.46899628834507595,0,1,1,4.7979,-475.055907,-475.056851,-475.064915,-475.097879,-0.2767,-0.0568,0.2199,0.124764
24274,CC(=O)C(O)C(C)(C)C,0.9823999999999999,37.3,130.099379688,1,2,"(54,)",0.1582393391895797,-0.38478993248995913,1,0,1,2.4476,-425.440336,-425.441281,-425.452707,-425.488957,-0.2342,-0.0164,0.2177,0.200836
82867,COC1=C(N)NN=C1C,0.3089199999999998,63.93,127.07456190799999,2,3,"(50,)",0.1829024411168761,-0.49109860767729147,1,1,0,2.3356,-435.262082,-435.263027,-435.272731,-435.307362,-0.1975,0.0396,0.2371,0.147715
4550,N#CCC1CCOCO1,0.66308,42.25,127.063328528,0,3,"(50,)",0.1466326710889968,-0.3553122407515492,1,1,1,4.4649,-439.095004,-439.095948,-439.10412,-439.137426,-0.2769,0.032,0.3089,0.149207
110990,CN1C=C(O)C(CO)=C1,0.22299999999999998,45.39,127.063328528,2,3,"(50,)",0.13820018326529973,-0.5059822415971558,1,1,0,1.5995,-439.091958,-439.092902,-439.102768,-439.138662,-0.1844,0.0524,0.2368,0.146609
12371,CC12OCC3C1C(O)C23,0.011999999999999955,29.46,126.06807956,1,2,"(50,)",0.07670184434531178,-0.39229748009800985,0,5,2,2.3808,-422.97554,-422.976485,-422.984105,-423.015581,-0.2338,0.0758,0.3096,0.159814
72876,CC12CC1C(C2)OC=N,1.4085699999999999,33.08,125.084063972,1,2,"(50,)",0.16653443625223402,-0.48023131088131543,2,2,3,3.199,-403.11074,-403.111684,-403.120798,-403.155861,-0.249,0.0257,0.2747,0.169941
117585,CC12OCC3C4C1N4C23,-0.15990000000000015,12.24,123.068413908,0,2,"(48,)",0.09827122548385012,-0.37152184181767783,0,4,6,1.0772,-401.889287,-401.890231,-401.896849,-401.927409,-0.2466,0.0728,0.3194,0.149757
81785,OC1(CCC=CC1)C=O,0.6565,37.3,126.06807956,1,2,"(50,)",0.15138366572186154,-0.3820519603265249,1,1,1,2.1708,-423.046041,-423.046985,-423.055427,-423.088382,-0.2441,-0.037,0.2071,0.159181
61860,NCC(=O)OCC#C,-0.8785000000000001,52.32000000000001,113.047678464,1,3,"(44,)",0.32015724527259526,-0.45156654676196833,2,0,0,1.2786,-399.773732,-399.774677,-399.783886,-399.819449,-0.2493,0.0081,0.2574,0.116539
56678,CC1(O)CC1([NH3+])C([O-])=O,-3.1282999999999985,88.0,131.058243148,2,3,"(52,)",0.16644093626002138,-0.5435966748753578,1,1,2,5.2741,-476.239846,-476.24079,-476.249812,-476.28304,-0.2378,0.0076,0.2454,0.146479
36745,CCCC(CC=O)C#C,1.6249,17.07,124.088815004,0,1,"(50,)",0.12072196371446296,-0.3033538192079225,4,0,1,2.7548,-387.061895,-387.062839,-387.073811,-387.111149,-0.2454,-0.0222,0.2232,0.178636
100203,C1C2OCC11COCC21,0.42169999999999996,18.46,126.06807956,0,2,"(50,)",0.06393518930358308,-0.38035214155969993,0,4,3,0.2952,-422.981605,-422.98255,-422.989203,-423.020047,-0.2426,0.0767,0.3193,0.162736
109888,O=CC1C=CC2CN1C2,0.055500000000000105,20.310000000000002,123.068413908,0,2,"(48,)",0.1405405098937581,-0.30125802766488796,1,3,1,2.7779,-401.911993,-401.912937,-401.920282,-401.952387,-0.2263,-0.0256,0.2006,0.148948
30335,CN1CC1(C)C(F)(F)F,1.2528000000000001,3.01,139.060883916,0,1,"(54,)",0.4072610782101479,-0.2897714457917471,0,1,2,2.9265,-549.481878,-549.482823,-549.492085,-549.526344,-0.2429,0.0818,0.3247,0.130427
